,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,HO_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2014-08-26,360704,63040,61495,176182,184737,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.8441998958587646,0.02371750798438609,-8555,-1.1536450542291465,1545,-0.22004814776498746,0.011431927939509973,0.11764564178744931,0.009619767608960883,-0.01670061769040443,0.020231692158212796
2014-09-02,363011,62512,62436,180990,186482,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.7967000007629395,0.015129018128927222,-5492,0.8491727288857345,76,-0.4072591376863024,0.017832651195193103,0.011756890866600506,-0.01670061769040443,-0.0018593017516310706,0.018071697764363077
2014-09-09,366013,56636,59211,187116,188971,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.7915000915527344,0.005068125995524749,-1855,1.0018980141097653,-2575,-0.7302809005787703,0.022906933767984534,0.07856051516223984,-0.0018593017516310706,-0.012609750264766961,0.016208902330717468
2014-09-16,374326,58145,60819,192123,189203,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.75629997253418,-0.007800687101617307,2920,1.3045984705461282,-2674,-0.02704821959875742,0.013738900573262772,0.02620120372549679,-0.012609750264766961,-0.026521093768921977,0.014778132920438721
2014-09-23,384597,59560,66697,202620,192720,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.683199882507324,-0.025741230430814593,9900,1.8646847934687947,-7137,-1.1922762511821248,0.03544796883695047,0.057763133925247706,-0.026521093768921977,-0.013416732449772373,0.013097664865210423
2014-09-30,376640,61933,71970,197370,187187,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.647200107574463,-0.02703642735768904,10183,0.07358351729212656,-10037,-0.7540360429228516,0.02804005648057375,0.05710103582444008,-0.013416732449772373,-0.015072553206014638,0.012409300137934072
2014-10-07,388563,60156,74043,203615,190283,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.607300043106079,-0.03431103836443511,13332,0.8360768903993202,-13887,-1.0221962616822429,0.023714261052353657,0.02868873836615772,-0.015072553206014638,-0.05181610249410884,0.011392537771215497
2014-10-14,394133,63140,81785,211847,195715,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.4721999168396,-0.040930345847721455,16132,0.7206038660397412,-18645,-1.2245118552203889,0.033526187426698266,0.07401069518716577,-0.05181610249410884,0.016584470985975708,0.010210489324336904
2014-10-21,392127,62155,84267,221076,197990,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.513200044631958,-0.058873783238593616,23086,1.764379029413929,-22112,-0.8796523001118911,0.027451523149098232,0.023678135799265136,0.016584470985975708,-0.007997818069703233,0.008776675005389993
2014-10-28,388708,61803,88312,225820,200677,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.4930999279022217,-0.06468351564670652,25143,0.5245749463821671,-26509,-1.121320388547588,0.017423334747958368,0.029290876994304365,-0.007997818069703233,-0.020215803677963606,0.008657155598000236
2014-11-04,403115,57418,85879,226512,202859,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.442699909210205,-0.058675564044999566,23653,-0.3833211562406742,-28461,-0.5021764409273799,0.0066935121375220966,0.04757950271115236,-0.020215803677963606,0.010643969318601343,0.009174924764655992
2014-11-11,405089,59826,87736,219669,198297,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.4686999320983887,-0.05275877646640615,21372,-0.5658434937920941,-27910,0.13668556119221562,0.027286908504519505,0.028903105135468482,0.010643969318601343,-0.035403233267770506,0.010145926772462554
2014-11-18,387099,62231,84912,205327,187012,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.38129997253418,-0.0473134779475018,18315,-0.754648978372654,-22681,1.2908274477954227,0.06531851281672227,0.03553685870207893,-0.035403233267770506,0.005669161953628432,0.010891525849840721
2014-11-25,372718,54736,76667,197800,176406,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.3947999477386475,-0.057399964584484785,21394,0.7954037597617147,-21931,0.19374888594390582,0.04845726685301679,0.11978417539934401,0.005669161953628432,-0.10038410002509823,0.01039175173630313
2014-12-02,359634,52580,81149,191530,165162,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.154400110244751,-0.07331898541294761,26368,1.3345210051567136,-28569,-1.7809711363550997,0.04910118533636863,0.04963770012487942,-0.10038410002509823,-0.03267730969923344,0.008572970831533482
2014-12-09,361674,54519,83132,199650,172062,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",2.0840001106262207,-0.07627863766817632,27588,0.3392337765617266,-28613,-0.012234660794029486,0.04040762741046832,0.02849234658665756,-0.03267730969923344,-0.05950099131328124,0.006655447072859118
2014-12-16,357248,59212,91943,196307,164217,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",1.9600000381469729,-0.08982555535650305,32090,1.2447673872050522,-32731,-1.138594424813506,0.031032608092665122,0.0893387582283087,-0.05950099131328124,0.015663248847197275,0.00532447400395961
2014-12-23,354472,58401,87374,191991,164002,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",1.9907000064849851,-0.07895969216186328,27989,-1.1479420458616985,-28973,1.0519303117162306,0.012727778355192378,0.03690619104784771,0.015663248847197275,-0.06123472247356487,0.003906647803440916
2014-12-30,342899,56315,84766,188214,162311,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE ",1.8688000440597532,-0.07554119434585695,25903,-0.588480895529125,-28451,0.14726127874698142,0.015599457955923258,0.033271666631226035,-0.06123472247356487,-0.07630568072948829,0.0016740218255774074
2015-01-06,359244,62178,86465,190168,166416,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.726199984550476,-0.06611662268541715,23752,-0.627298417318219,-24287,1.2143517478907784,0.016991788751037625,0.050873569559279616,-0.07630568072948829,-0.0539914083954085,0.000831055766030403
2015-01-13,373833,67320,96043,194294,166134,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6330000162124634,-0.07532775330160793,28160,1.227021188941221,-28723,-1.2348153344245136,0.01222990444693531,0.09010608277272088,-0.0539914083954085,-0.0039191604804491575,0.0007735461196278386
2015-01-20,377479,69672,101341,198419,167793,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6266000270843506,-0.08113299017958615,30626,0.6596528396369502,-31669,-0.7880524191283274,0.01579413017596365,0.044733441317326754,-0.0039191604804491575,0.02225496540468197,-0.00021334629061713954
2015-01-27,392614,68386,99776,208750,182828,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6627999544143677,-0.06602413566505524,25922,-1.2461620381531158,-31390,0.07391139639556107,0.06477892016405416,0.01695388970159727,0.02225496540468197,0.11047635898629649,-0.0017833182607078367
2015-02-03,379514,67464,103147,200968,171529,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.846500039100647,-0.07757026091264091,29439,0.8957907766916107,-35683,-1.093440376553052,0.051224573620727146,0.025162504176166837,0.11047635898629649,-0.007473612073676583,-0.004398906464566487
2015-02-10,397329,64159,101190,212779,183731,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.83270001411438,-0.0731081798710892,29048,-0.10302650231612008,-37031,-0.355191112844322,0.06056089379839096,0.031823597360733966,-0.007473612073676583,0.07895450975627227,-0.0071078230267345366
2015-02-17,395666,65298,95098,212335,191748,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.9773999452590945,-0.05203125868788321,20587,-2.1294695328053073,-29800,1.8199023982644107,0.020938767530433104,0.04508217162522756,0.07895450975627227,0.02604428250854096,-0.009566104219667514
2015-02-24,368870,67275,92056,198432,185441,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",2.028899908065796,-0.03521836961531163,12991,-1.9198010443151547,-24781,1.2684941339412534,0.052647620436967434,0.031500461303826624,0.02604428250854096,-0.04406325489966134,-0.012611267091654556
2015-03-03,375130,67612,83020,201161,197317,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.9394999742507932,-0.010247114333697651,3844,-2.4797354081383687,-15408,2.541003605606311,0.036651960710503466,0.06222449413139306,-0.04406325489966134,-0.06496516070819969,-0.01511541206243605
2015-03-10,385006,64978,85728,205761,195933,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.8135000467300413,-0.025526874905845622,9828,1.595180337483006,-20750,-1.4240396662490338,0.014896911579460983,0.035446498480485186,-0.06496516070819969,-0.06594985085199301,-0.017269558447459733
2015-03-17,378817,62193,86661,205647,187683,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6938999891281128,-0.04742131424936051,17964,2.113213820044363,-24468,-0.9656992358560647,0.021264586988025323,0.02497749472637618,-0.06594985085199301,0.00743849362921023,-0.0187498457944439
2015-03-24,364661,57338,87832,199981,177114,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.7065000534057615,-0.0627075557846877,22867,1.2942924947930003,-30494,-1.5907417037778135,0.043052811625717655,0.041509953847213614,0.00743849362921023,0.0066803305027678395,-0.020712189551480225
2015-03-31,364522,59271,88193,196488,172795,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.717900037765503,-0.06499744871365788,23693,0.22651174652622572,-28922,0.431085309369524,0.021154507518623928,0.01555633917430695,0.0066803305027678395,0.03836076995084925,-0.022276521572215713
2015-04-07,363677,57424,91220,196710,169791,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.7838000059127808,-0.07401897837916613,26919,0.8849945956622646,-33796,-1.3370935087594165,0.008802158793564002,0.03278975269772073,0.03836076995084925,0.010034751666360586,-0.02379796415666098
2015-04-14,365300,62741,86680,192600,175941,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.801699995994568,-0.045603613468382154,16659,-2.821184732606131,-23939,2.7103721159160465,0.027839507680285234,0.06596796969636129,0.010034751666360586,0.028584094422597017,-0.024723750810274704
2015-04-21,360816,63688,84304,186461,179015,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.8531999588012693,-0.02063655713715578,7446,-2.522036682179031,-20616,0.9096632904462085,0.02520822160689074,0.022453916427915024,0.028584094422597017,0.034211111345544554,-0.025836377800260043
2015-04-28,360668,67832,81786,188637,188801,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.916599988937378,0.00045471181252564687,-164,-2.109108243536872,-13954,1.8463704492040263,0.03169262236446781,0.04452672806747851,0.034211111345544554,0.05107999287953713,-0.026846024058512143
2015-05-05,354999,70204,81005,185456,189118,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",2.01449990272522,0.010315522015554973,-3662,-0.9698670245211662,-10801,0.8742111859105881,0.009338608659437121,0.020851933416661708,0.05107999287953713,-0.0077437813815735,-0.02712919023813618
2015-05-12,367727,71442,82731,195561,200003,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.998900055885315,0.012079613408860377,-4442,-0.21971892878571486,-11289,-0.13746517595824215,0.05306347392583754,0.019225156155747117,-0.0077437813815735,-0.034869178408931445,-0.02704645451016481
2015-05-19,362911,70615,76520,190353,202498,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.9292000532150269,0.03346550531673055,-12145,-2.094760515273559,-5905,1.4641296396511543,0.019607942960562657,0.04783362218370884,-0.034869178408931445,-0.015032159998487282,-0.02698141578539594
2015-05-26,352075,66685,74741,187660,198542,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.9002000093460083,0.030908187176027835,-10882,0.34801921132178415,-8056,-0.5927073028924447,0.017216378993376524,0.0403674006194052,-0.015032159998487282,0.023839599328307592,-0.027226033785038708
2015-06-02,342066,65847,70931,179885,193648,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.9455000162124636,0.04023492542374863,-13763,-0.8182915571966201,-5084,0.8441383228005396,0.033916682060219576,0.03398207314041732,0.023839599328307592,-0.014186609993592891,-0.026368850341089926
2015-06-09,353855,65362,66699,183729,196972,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.9178999662399288,0.03742493394186885,-13243,0.15201744692544714,-1337,1.0954026415954816,0.018828424406555275,0.03571834228121853,-0.014186609993592891,-0.017206315736738698,-0.025176809971619543
2015-06-16,368951,65727,60368,198471,211635,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.884899973869324,0.03567953468075707,-13164,0.02232552881830128,5359,1.8923005185739923,0.07170097486991169,0.053102819302906536,-0.017206315736738698,0.013953033601031617,-0.025126728517857893
2015-06-23,371685,65238,59819,197758,218379,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.9112000465393064,0.05547977454026931,-20621,-2.0211355979520316,5419,0.016262322096972225,0.017919579369294246,0.008300215101913528,0.013953033601031617,-0.012871509205037546,-0.025712489087850596
2015-06-30,367511,64368,58356,194327,211198,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.8866000175476076,0.04590610893279385,-16871,1.0089188425683038,6012,0.15954369963813445,0.026168546945317797,0.01901013656660474,-0.012871509205037546,-0.09291847793257013,-0.026514458090483042
2015-07-07,376020,59056,59642,207940,210099,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.711300015449524,0.005741715866177331,-2159,4.003145484080749,-586,-1.7953204121781388,0.03519288870177185,0.055586446275421655,-0.09291847793257013,0.008180879353972381,-0.02697392872637676
2015-07-14,376772,58970,57122,203834,211359,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.7252999544143677,0.019972290934570508,-7525,-1.4270517525663529,1848,0.6473059943620021,0.012924109992220486,0.02244771388209351,0.008180879353972381,-0.027183629502520734,-0.026675245881398614
2015-07-21,391674,61904,57390,205917,216678,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6784000396728516,0.027474379203112794,-10761,-0.8588748633125605,4514,0.7075897359676409,0.01751558821093482,0.026841249350344525,-0.027183629502520734,-0.04408960867761791,-0.025629661050722858
2015-07-28,400345,67248,54691,208665,224162,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6044000387191772,0.038709113389701386,-15497,-1.209168849604518,12557,2.053493466505308,0.023639930041332913,0.0659592091127531,-0.04408960867761791,-0.03546498568990741,-0.02482930639147852
2015-08-04,409973,73207,67658,212009,221121,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5475000143051147,0.022225853897695703,-9112,1.5948744208120498,5549,-1.7504902022006021,0.014741532565280631,0.1343555886842012,-0.03546498568990741,0.009951491256200873,-0.024185693492374087
2015-08-11,432352,73659,69135,219567,224233,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5628999471664429,0.01079213233661461,-4666,1.084461659670271,4524,-0.25001646449888165,0.024042361424064893,0.013508970965166603,0.009951491256200873,-0.00275129466296431,-0.02430721728826232
2015-08-18,423212,69951,68019,214122,220575,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5585999488830566,0.015247677287033449,-6453,-0.41332062763674043,1932,-0.5995115091407002,0.020941023287485306,0.03496412263535551,-0.00275129466296431,-0.10483763642220967,-0.024252139838345788
2015-08-25,435992,70319,72958,232506,231367,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.39520001411438,-0.002612433255656067,1139,1.7938999839324028,-2639,-1.0800733438560342,0.06289652555764186,0.037040139031386754,-0.10483763642220967,0.13094899377004987,-0.024758484862192752
2015-09-01,415701,61095,66993,231877,226413,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5779000520706177,-0.013144062679666394,5464,0.99199067872805,-5898,-0.7474907796473329,0.012182242684762923,0.11858253700580851,0.13094899377004987,0.010076618351611888,-0.025302197954665706
2015-09-08,399246,60902,65701,220803,219283,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5937999486923218,-0.003807176527754818,1520,-0.9487588434956855,-4799,0.2643727101931436,0.041364642365355864,0.011729579867775645,0.010076618351611888,-0.058853025292968875,-0.025472876849344163
2015-09-15,410649,59243,65559,224382,218179,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5,-0.01510535761684553,6203,1.1729610315444612,-6316,-0.3799662363555302,0.010581592142100185,0.014430858479832054,-0.058853025292968875,0.021333297093709236,-0.02561335128232932
2015-09-22,389170,58113,65966,215293,205787,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.531999945640564,-0.024426343243312693,9506,0.8043365501925002,-7853,-0.374285582090788,0.0510140590861594,0.012387269400946171,0.021333297093709236,-0.022454299926692678,-0.025588064990261974
2015-09-29,385757,56633,67705,213006,203694,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.497599959373474,-0.024139548990685846,9312,-0.04984968008839325,-11072,-0.8271449495079272,0.010511159107271418,0.025889108719779955,-0.022454299926692678,0.0760550671153255,-0.02553235579089653
2015-10-06,385732,55502,60633,210247,210327,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6115000247955322,0.00020739788246762,-80,-2.434693343218658,-5131,1.540088708694852,0.02233138520212852,0.07063331467688466,0.0760550671153255,-0.0873099475508724,-0.02486853970922532
2015-10-13,376990,53315,66590,203122,193849,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4708000421524048,-0.024597469428897317,9273,2.4247404933995624,-13275,-2.1113104435203716,0.05945774376465787,0.067920437012635,-0.0873099475508724,-0.015025897706793634,-0.02455444593194024
2015-10-20,394212,59181,69376,215100,208927,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.448699951171875,-0.015659086988726877,6173,-0.8223029788588557,-10195,0.8169977983500889,0.0638072575567122,0.06730088598831646,-0.015025897706793634,-0.016773645357165412,-0.02372339408098127
2015-10-27,378501,57266,71918,210608,200747,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.424399971961975,-0.026052771326892134,9861,0.9355372236258662,-14652,-1.130609925623776,0.030805508623937963,0.034501176616299235,-0.016773645357165412,0.09941028894025838,-0.022980495151754068
2015-11-03,355913,55316,70027,198600,190858,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.565999984741211,-0.021752506932874047,7742,-0.5598400004227202,-14711,-0.015587805580434398,0.056224291194429184,0.030643913102446886,0.09941028894025838,-0.050766258442088374,-0.02227043636113627
2015-11-10,369963,55687,66715,218168,205288,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4865000247955322,-0.034814292240034815,12880,1.4436112195958,-11028,1.0348034491575187,0.08028697196402933,0.030089377624548618,-0.050766258442088374,-0.07965016865728403,-0.021925350126013744
2015-11-17,374351,56635,73893,218454,197774,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.3681000471115112,-0.05524227262649225,20680,2.1083189400021083,-17258,-1.683952179001684,0.018739729186887957,0.06225484187300809,-0.07965016865728403,0.02309772486364481,-0.02207782694676356
2015-11-24,362990,54912,79605,206525,182327,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.3997000455856323,-0.06666299347089452,24198,0.9397597441972908,-24693,-1.9861039505704539,0.0704021067141226,0.05527182437907476,0.02309772486364481,-0.0219333332481656,-0.022255962117656052
2015-12-01,345784,58434,76870,191938,171417,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.36899995803833,-0.059346297110334775,20521,-1.012975564065126,-18436,1.7237389459764731,0.07017104484594955,0.04624401348075445,-0.0219333332481656,-0.08020451751845437,-0.021987256573375042
2015-12-08,347675,58261,74473,196656,182536,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.2591999769210815,-0.040612641115984754,14120,-1.8511556347315088,-16212,0.6431760868056359,0.04176512162703855,0.019362032335347387,-0.08020451751845437,-0.08934240341344524,-0.021301372024294433
2015-12-15,350446,64715,78081,198382,188203,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.1467000246047974,-0.02904584443823014,10179,-1.1335298770403395,-13366,0.8185805709355001,0.019123866678738183,0.07046415865990643,-0.08934240341344524,-0.0515392261137263,-0.02013253142971226
2015-12-22,353619,61397,75093,201701,189469,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.0875999927520752,-0.03459090150698916,12232,0.5858249202444885,-13696,-0.09416572025361968,0.011721246516859678,0.046201186900139204,-0.0515392261137263,0.03852522894299848,-0.019279285455580067
2015-12-29,343460,62664,71240,189929,183728,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.1295000314712524,-0.01805450416351249,6201,-1.7055079054010107,-8576,1.4478860016005928,0.04686918751689383,0.03823634842872506,0.03852522894299848,-0.0037184431805482587,-0.018173772182842673
2016-01-05,345966,65815,68854,182054,184381,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.125300049781799,0.006726094471711093,-2327,-2.4829674489023468,-3039,1.6121236825248935,0.023272886050732054,0.041115624234233566,-0.0037184431805482587,-0.12014575461659194,-0.016772950699051745
2016-01-12,345023,68490,63458,178974,185470,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",0.9901000261306764,0.018827730325224695,-6496,-1.2050317083181585,5032,2.3328882028869886,0.011439343218711243,0.06116803589292752,-0.12014575461659194,-0.08221395279620503,-0.014962268321612656
2016-01-19,361345,69154,69492,192685,194055,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",0.9086999893188475,0.003791390499384245,-1370,1.4856980549122811,-338,-1.556417977931906,0.057651135129544395,0.048310084676081534,-0.08221395279620503,0.06492793656024487,-0.01332910715470938
2016-01-26,349566,70030,65395,188551,194543,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",0.9677000045776368,0.01714125515639393,-5992,-1.2791099918360571,4635,1.3762470768932737,0.012064924013427514,0.03672143252722909,0.06492793656024487,0.04464195082915556,-0.011729772715835356
2016-02-02,358889,67586,65080,200418,203779,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.0109000205993652,0.009365012580491461,-3361,0.752647568699473,2506,-0.609040925032755,0.05220968982946435,0.0207965869175222,0.04464195082915556,-0.03561184352345337,-0.010057940533275118
2016-02-09,358222,70436,66950,198339,200069,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",0.9749000072479248,0.004829407462411577,-1730,0.4544580636352744,3486,0.2730649309396499,0.014530330716250678,0.03435575677288807,-0.03561184352345337,0.05344131990324352,-0.00855914077686164
2016-02-16,367721,69009,65042,205961,210886,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.0269999504089355,0.013393306338229256,-4925,-0.8919050197921959,3967,0.1342742768450849,0.04423445532773416,0.024878590984028465,0.05344131990324352,-0.004771157618599919,-0.007300976064821018
2016-02-23,373763,68869,70362,213914,212763,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.0220999717712402,-0.0030794915494578115,1151,1.652339681443268,-1493,-1.4848213727255175,0.023038504536218262,0.03921540461535147,-0.004771157618599919,0.07572641741377062,-0.006682920717400751
2016-03-01,364300,65582,70792,213954,210106,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.0994999408721924,-0.010562723030469394,3848,0.7215802527269954,-5210,-0.9944804595425443,0.006359949063811725,0.027255928549430243,0.07572641741377062,0.09140528623566868,-0.0066889901154155934
2016-03-08,363738,65163,69242,206972,206262,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.2000000476837158,-0.001951954428737168,710,-0.8613779851770519,-4079,0.31045841339555313,0.026198231510475904,0.014649752613370039,0.09140528623566868,-0.018583336727486577,-0.006235626260086584
2016-03-15,358306,64545,67621,201557,203953,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.1777000427246094,0.006687021707702355,-2396,-0.8539113317827668,-3076,0.2757479284539971,0.01904761904761905,0.01694081685153519,-0.018583336727486577,0.06317393684387818,-0.005195081337835376
2016-03-22,378646,62999,63507,216132,226173,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.2520999908447266,0.026518172646746566,-10041,-2.1336511250160477,-508,0.7167058324448934,0.08318920202122969,0.044740960903040174,0.06317393684387818,-0.07715033718682451,-0.003479201944923178
2016-03-29,377333,64101,62948,211442,219877,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.155500054359436,0.022354260030265045,-8435,0.42414286695224557,1153,0.43866830760129516,0.025470707295528368,0.013073695975568482,-0.07715033718682451,-0.07001304132027975,-0.0017993613921554292
2016-04-05,382411,65573,65789,210635,211213,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.0745999813079834,0.0015114627978797682,-578,2.082245655694042,-216,-0.3628095077822507,0.02245121465551573,0.03283293494313424,-0.07001304132027975,0.1873255429813505,-0.00034685290798146967
